analysis,subject_id,comparison,outer_fold,step,candidate_index,candidate_name,cv_accuracy,improvement,accepted
intra,lin,rest2_vs_type2,2,5,0,ASYM_LOGRATIO__FP1__FP2__delta,1.0,0.0,False
intra,lin,rest2_vs_type2,3,1,118,PLV__F3__F4__beta_high,0.8977777777777778,,True
intra,lin,rest2_vs_type2,3,2,129,PLV__FP2__F7__gamma,0.96,0.06222222222222218,True
intra,lin,rest2_vs_type2,3,3,16,ASYM_LOGRATIO__F7__F8__beta_high,0.9800000000000001,0.02000000000000013,True
intra,lin,rest2_vs_type2,3,4,0,ASYM_LOGRATIO__FP1__FP2__delta,0.9800000000000001,0.0,False
intra,lin,rest2_vs_type2,4,1,118,PLV__F3__F4__beta_high,0.8800000000000001,,True
intra,lin,rest2_vs_type2,4,2,140,PLV__F3__F8__gamma,0.9800000000000001,0.09999999999999998,True
intra,lin,rest2_vs_type2,4,3,61,PLV__FP1__F7__alpha,1.0,0.019999999999999907,True
intra,lin,rest2_vs_type2,4,4,1,ASYM_LOGRATIO__FP1__FP2__theta,1.0,0.0,False
intra,lin,rest2_vs_type2,5,1,118,PLV__F3__F4__beta_high,0.8955555555555555,,True
intra,lin,rest2_vs_type2,5,2,131,PLV__FP2__Fz__gamma,0.96,0.06444444444444442,True
intra,lin,rest2_vs_type2,5,3,0,ASYM_LOGRATIO__FP1__FP2__delta,0.96,0.0,False
intra,pftest,rest2_vs_type2,1,1,132,PLV__FP2__F4__gamma,0.8333333333333333,,True
intra,pftest,rest2_vs_type2,1,2,6,ASYM_LOGRATIO__F3__F4__delta,0.8555555555555555,0.022222222222222254,True
intra,pftest,rest2_vs_type2,1,3,133,PLV__FP2__F8__gamma,0.8755555555555556,0.02000000000000013,True
intra,pftest,rest2_vs_type2,1,4,80,PLV__F4__F8__alpha,0.9177777777777777,0.04222222222222205,True
intra,pftest,rest2_vs_type2,1,5,51,PLV__F7__Fz__theta,0.9400000000000001,0.022222222222222365,True
intra,pftest,rest2_vs_type2,1,6,13,ASYM_LOGRATIO__F7__F8__theta,0.9400000000000001,0.0,False
intra,pftest,rest2_vs_type2,2,1,123,PLV__FP1__FP2__gamma,0.7933333333333332,,True
intra,pftest,rest2_vs_type2,2,2,79,PLV__Fz__F8__alpha,0.9177777777777777,0.12444444444444447,True
intra,pftest,rest2_vs_type2,2,3,82,PLV__FP1__F7__beta_low,0.9400000000000001,0.022222222222222365,True
intra,pftest,rest2_vs_type2,2,4,65,PLV__FP1__F8__alpha,0.96,0.019999999999999907,True
intra,pftest,rest2_vs_type2,2,5,19,PLV__FP1__F7__delta,0.96,0.0,False
intra,pftest,rest2_vs_type2,3,1,123,PLV__FP1__FP2__gamma,0.8177777777777777,,True
intra,pftest,rest2_vs_type2,3,2,32,PLV__F7__F8__delta,0.9177777777777777,0.09999999999999998,True
intra,pftest,rest2_vs_type2,3,3,79,PLV__Fz__F8__alpha,0.96,0.04222222222222227,True
intra,pftest,rest2_vs_type2,3,4,2,ASYM_LOGRATIO__FP1__FP2__alpha,0.96,0.0,False
intra,pftest,rest2_vs_type2,4,1,132,PLV__FP2__F4__gamma,0.8355555555555556,,True
intra,pftest,rest2_vs_type2,4,2,83,PLV__FP1__F3__beta_low,0.8577777777777778,0.022222222222222143,True
intra,pftest,rest2_vs_type2,4,3,3,ASYM_LOGRATIO__FP1__FP2__beta_low,0.9,0.04222222222222227,True
intra,pftest,rest2_vs_type2,4,4,46,PLV__FP2__F3__theta,0.9400000000000001,0.040000000000000036,True
intra,pftest,rest2_vs_type2,4,5,117,PLV__F3__Fz__beta_high,0.9400000000000001,0.0,False
intra,pftest,rest2_vs_type2,5,1,102,PLV__FP1__FP2__beta_high,0.7711111111111111,,True
intra,pftest,rest2_vs_type2,5,2,49,PLV__FP2__F8__theta,0.8111111111111111,0.040000000000000036,True
intra,pftest,rest2_vs_type2,5,3,123,PLV__FP1__FP2__gamma,0.8311111111111111,0.020000000000000018,True
