analysis,subject_id,comparison,outer_fold,step,candidate_index,candidate_name,cv_accuracy,improvement,accepted
intra,jh,rest2_vs_type2,5,5,47,PLV__FP1__F8__alpha,0.8155555555555555,0.019999999999999907,True
intra,jh,rest2_vs_type2,5,6,43,PLV__FP1__F7__alpha,0.8355555555555554,0.019999999999999907,True
intra,jh,rest2_vs_type2,5,7,49,PLV__FP2__F3__alpha,0.8355555555555554,0.0,False
intra,lin,rest2_vs_type2,1,1,122,PLV__F3__F8__gamma,0.8955555555555555,,True
intra,lin,rest2_vs_type2,1,2,100,PLV__F3__F4__beta_high,1.0,0.10444444444444445,True
intra,lin,rest2_vs_type2,1,3,0,PLV__FP1__FP2__delta,1.0,0.0,False
intra,lin,rest2_vs_type2,2,1,100,PLV__F3__F4__beta_high,0.8733333333333334,,True
intra,lin,rest2_vs_type2,2,2,122,PLV__F3__F8__gamma,0.9377777777777776,0.0644444444444442,True
intra,lin,rest2_vs_type2,2,3,43,PLV__FP1__F7__alpha,0.9800000000000001,0.042222222222222494,True
intra,lin,rest2_vs_type2,2,4,2,PLV__FP1__F3__delta,0.9800000000000001,0.0,False
intra,lin,rest2_vs_type2,3,1,100,PLV__F3__F4__beta_high,0.8977777777777778,,True
intra,lin,rest2_vs_type2,3,2,111,PLV__FP2__F7__gamma,0.96,0.06222222222222218,True
intra,lin,rest2_vs_type2,3,3,0,PLV__FP1__FP2__delta,0.96,0.0,False
intra,lin,rest2_vs_type2,4,1,100,PLV__F3__F4__beta_high,0.8800000000000001,,True
intra,lin,rest2_vs_type2,4,2,122,PLV__F3__F8__gamma,0.9800000000000001,0.09999999999999998,True
intra,lin,rest2_vs_type2,4,3,43,PLV__FP1__F7__alpha,1.0,0.019999999999999907,True
intra,lin,rest2_vs_type2,4,4,0,PLV__FP1__FP2__delta,1.0,0.0,False
intra,lin,rest2_vs_type2,5,1,100,PLV__F3__F4__beta_high,0.8955555555555555,,True
intra,lin,rest2_vs_type2,5,2,113,PLV__FP2__Fz__gamma,0.96,0.06444444444444442,True
intra,lin,rest2_vs_type2,5,3,0,PLV__FP1__FP2__delta,0.96,0.0,False
intra,pftest,rest2_vs_type2,1,1,114,PLV__FP2__F4__gamma,0.8333333333333333,,True
intra,pftest,rest2_vs_type2,1,2,31,PLV__FP2__F8__theta,0.8555555555555555,0.022222222222222254,True
intra,pftest,rest2_vs_type2,1,3,1,PLV__FP1__F7__delta,0.8555555555555555,0.0,False
intra,pftest,rest2_vs_type2,2,1,105,PLV__FP1__FP2__gamma,0.7933333333333332,,True
intra,pftest,rest2_vs_type2,2,2,61,PLV__Fz__F8__alpha,0.9177777777777777,0.12444444444444447,True
intra,pftest,rest2_vs_type2,2,3,64,PLV__FP1__F7__beta_low,0.9400000000000001,0.022222222222222365,True
intra,pftest,rest2_vs_type2,2,4,47,PLV__FP1__F8__alpha,0.96,0.019999999999999907,True
intra,pftest,rest2_vs_type2,2,5,1,PLV__FP1__F7__delta,0.96,0.0,False
intra,pftest,rest2_vs_type2,3,1,105,PLV__FP1__FP2__gamma,0.8177777777777777,,True
intra,pftest,rest2_vs_type2,3,2,14,PLV__F7__F8__delta,0.9177777777777777,0.09999999999999998,True
intra,pftest,rest2_vs_type2,3,3,61,PLV__Fz__F8__alpha,0.96,0.04222222222222227,True
intra,pftest,rest2_vs_type2,3,4,4,PLV__FP1__F4__delta,0.96,0.0,False
intra,pftest,rest2_vs_type2,4,1,114,PLV__FP2__F4__gamma,0.8355555555555556,,True
intra,pftest,rest2_vs_type2,4,2,65,PLV__FP1__F3__beta_low,0.8577777777777778,0.022222222222222143,True
intra,pftest,rest2_vs_type2,4,3,51,PLV__FP2__F4__alpha,0.8977777777777778,0.040000000000000036,True
intra,pftest,rest2_vs_type2,4,4,6,PLV__FP2__F7__delta,0.8977777777777778,0.0,False
intra,pftest,rest2_vs_type2,5,1,84,PLV__FP1__FP2__beta_high,0.7711111111111111,,True
intra,pftest,rest2_vs_type2,5,2,31,PLV__FP2__F8__theta,0.8111111111111111,0.040000000000000036,True
intra,pftest,rest2_vs_type2,5,3,105,PLV__FP1__FP2__gamma,0.8311111111111111,0.020000000000000018,True
intra,pftest,rest2_vs_type2,5,4,116,PLV__F7__F3__gamma,0.8711111111111111,0.039999999999999925,True
intra,pftest,rest2_vs_type2,5,5,111,PLV__FP2__F7__gamma,0.9133333333333333,0.04222222222222227,True
intra,pftest,rest2_vs_type2,5,6,5,PLV__FP1__F8__delta,0.9355555555555556,0.022222222222222254,True
intra,pftest,rest2_vs_type2,5,7,12,PLV__F7__Fz__delta,0.9377777777777776,0.0022222222222220145,True
intra,pftest,rest2_vs_type2,5,8,59,PLV__F3__F8__alpha,0.9777777777777779,0.04000000000000026,True
intra,pftest,rest2_vs_type2,5,9,3,PLV__FP1__Fz__delta,0.9777777777777779,0.0,False
intra,yen,rest2_vs_type2,1,1,95,PLV__F7__F3__beta_high,0.6844444444444443,,True
intra,yen,rest2_vs_type2,1,2,72,PLV__FP2__F4__beta_low,0.7555555555555555,0.07111111111111124,True
intra,yen,rest2_vs_type2,1,3,94,PLV__FP2__F8__beta_high,0.8155555555555555,0.05999999999999994,True
intra,yen,rest2_vs_type2,1,4,92,PLV__FP2__Fz__beta_high,0.8577777777777778,0.04222222222222227,True
intra,yen,rest2_vs_type2,1,5,8,PLV__FP2__Fz__delta,0.8577777777777778,0.0,False
intra,yen,rest2_vs_type2,2,1,95,PLV__F7__F3__beta_high,0.7333333333333333,,True
intra,yen,rest2_vs_type2,2,2,49,PLV__FP2__F3__alpha,0.7711111111111111,0.0377777777777778,True
intra,yen,rest2_vs_type2,2,3,125,PLV__F4__F8__gamma,0.8111111111111111,0.040000000000000036,True
intra,yen,rest2_vs_type2,2,4,0,PLV__FP1__FP2__delta,0.8333333333333333,0.022222222222222143,True
intra,yen,rest2_vs_type2,2,5,39,PLV__Fz__F4__theta,0.8355555555555554,0.0022222222222221255,True
intra,yen,rest2_vs_type2,2,6,36,PLV__F3__Fz__theta,0.8355555555555554,0.0,False
intra,yen,rest2_vs_type2,3,1,95,PLV__F7__F3__beta_high,0.7133333333333334,,True
intra,yen,rest2_vs_type2,3,2,60,PLV__Fz__F4__alpha,0.7955555555555555,0.08222222222222209,True
intra,yen,rest2_vs_type2,3,3,15,PLV__F3__Fz__delta,0.7955555555555555,0.0,False
intra,yen,rest2_vs_type2,4,1,85,PLV__FP1__F7__beta_high,0.7288888888888889,,True
intra,yen,rest2_vs_type2,4,2,92,PLV__FP2__Fz__beta_high,0.7955555555555556,0.06666666666666665,True
intra,yen,rest2_vs_type2,4,3,63,PLV__FP1__FP2__beta_low,0.8355555555555556,0.040000000000000036,True
intra,yen,rest2_vs_type2,4,4,17,PLV__F3__F8__delta,0.8355555555555556,0.0,False
intra,yen,rest2_vs_type2,5,1,95,PLV__F7__F3__beta_high,0.7444444444444445,,True
intra,yen,rest2_vs_type2,5,2,36,PLV__F3__Fz__theta,0.7933333333333332,0.04888888888888876,True
intra,yen,rest2_vs_type2,5,3,23,PLV__FP1__F3__theta,0.7711111111111111,-0.022222222222222143,False
